time,New graph 0,New graph 1,New graph 2,New graph 3,New graph 4,New graph 5,New graph 6,New graph 7,New graph 8,New graph 9
7375,0.027815,0.322111,9.787140,0.002766,-0.009301,-0.009171,2.917929,2.917929,-0.040182,2.003931
7376,-0.008972,0.436061,9.785345,-0.002560,0.025854,0.001481,2.916169,2.916169,-0.037711,2.004896
7377,-0.023328,0.391198,9.797009,0.009158,-0.002909,0.001481,2.913478,2.913478,-0.033962,2.004936
7378,-0.007178,0.325700,9.759325,0.019811,-0.008235,0.011069,2.912630,2.912630,-0.036910,2.005178
7379,-0.028712,0.402863,9.726127,0.003831,0.006679,0.006808,2.909713,2.909713,-0.032908,2.007413
7380,0.006281,0.385815,9.704594,0.020876,0.003483,0.001481,2.910301,2.910301,-0.036277,2.009817
7381,0.046657,0.286221,9.801496,-0.010018,-0.021019,0.002547,2.910794,2.910794,-0.039019,2.011381
7382,-0.030506,0.292502,9.767401,-0.000430,0.003483,-0.011302,2.905488,2.905488,-0.037401,2.011494
7383,-0.023328,0.327494,9.798804,-0.001495,-0.007170,0.010004,2.904853,2.904853,-0.034902,2.011168
7384,-0.026020,0.345439,9.769195,0.009158,-0.014627,0.013200,2.904593,2.904593,-0.034993,2.012322
7385,0.060115,0.383123,9.802393,-0.006822,-0.001844,-0.004910,2.903396,2.903396,-0.030341,2.009161
7386,0.115745,0.328391,9.748558,-0.020670,0.002418,-0.003845,2.901315,2.901315,-0.026833,2.005808
7387,-0.002692,0.319419,9.761120,0.002766,0.007744,0.017461,2.903307,2.903307,-0.026546,2.006102
7388,0.051143,0.331083,9.805084,0.002766,-0.006105,-0.011302,2.902178,2.902178,-0.023883,2.006590
7389,0.067293,0.350822,9.757530,-0.003626,-0.002909,0.015330,2.902694,2.902694,-0.023907,2.007542
7390,-0.032301,0.300577,9.768297,0.010223,0.000287,0.010004,2.899824,2.899824,-0.025475,2.009472
7391,0.034095,0.355309,9.718052,-0.010018,0.005614,-0.014498,2.900232,2.900232,-0.023681,2.008056
7392,-0.053835,0.366973,9.797009,-0.013213,0.012005,-0.018759,2.899827,2.899827,-0.021380,2.007306
7393,-0.002692,0.306858,9.812263,0.001701,-0.012497,0.017461,2.900975,2.900975,-0.022318,2.007936
7394,-0.008075,0.332878,9.804188,-0.012148,0.008809,-0.014498,2.899936,2.899936,-0.020273,2.008672
7395,-0.017945,0.347234,9.828413,0.005962,-0.013562,0.018526,2.902068,2.902068,-0.018129,2.007366
7396,-0.039479,0.307755,9.855330,-0.001495,-0.003974,-0.012367,2.898211,2.898211,-0.017002,2.004494
7397,-0.003589,0.366973,9.790729,0.002766,-0.003974,0.006808,2.898320,2.898320,-0.016511,2.004765
7398,0.005383,0.313138,9.762914,-0.003626,-0.014627,-0.000649,2.895582,2.895582,-0.017053,2.001450
7399,-0.015253,0.352617,9.808674,-0.014279,0.017332,-0.015563,2.895838,2.895838,-0.016823,2.002750
7400,0.061013,0.283529,9.738688,-0.008952,-0.002909,0.011069,2.899317,2.899317,-0.017882,2.001038
7401,-0.075369,0.387609,9.807776,-0.016409,0.003483,-0.016629,2.898413,2.898413,-0.016984,1.999320
7402,-0.064602,0.331083,9.736894,-0.008952,-0.000778,-0.021955,2.898999,2.898999,-0.017110,2.001044
7403,0.031404,0.299680,9.684854,0.008093,-0.008235,-0.003845,2.900132,2.900132,-0.015163,2.003382
7404,-0.032301,0.406452,9.751250,-0.015344,-0.010366,0.002547,2.903297,2.903297,-0.015747,2.002838
7405,-0.039479,0.300577,9.760222,0.003831,-0.018888,0.017461,2.904020,2.904020,-0.019115,2.001293
7406,-0.019739,0.375945,9.807776,0.008093,0.007744,-0.009171,2.903719,2.903719,-0.016786,2.000630
7407,0.008972,0.302371,9.846358,0.007027,0.002418,0.008939,2.903044,2.903044,-0.013997,1.998319
7408,-0.011664,0.220722,9.743175,0.007027,-0.012497,-0.005976,2.901329,2.901329,-0.017796,1.997592
7409,0.032301,0.384021,9.773681,0.013419,-0.000778,0.013200,2.899005,2.899005,-0.017547,1.996661
7410,-0.014356,0.350822,9.854433,-0.005756,-0.008235,0.007873,2.901235,2.901235,-0.019617,1.996565
7411,0.062807,0.294296,9.803290,0.005962,0.016266,-0.007041,2.901157,2.901157,-0.018806,1.999579
7412,-0.017048,0.270968,9.809571,-0.008952,0.002418,0.016396,2.901549,2.901549,-0.021815,1.998652
7413,-0.033198,0.468361,9.752148,0.002766,0.007744,0.008939,2.904215,2.904215,-0.023074,2.000405
7414,-0.006281,0.284426,9.822132,-0.013213,0.009875,0.002547,2.902174,2.902174,-0.021623,1.998684
7415,0.017945,0.373254,9.775476,0.003831,-0.003974,0.001481,2.903550,2.903550,-0.019514,1.997189
7416,0.013459,0.360692,9.811365,-0.004691,-0.012497,-0.002780,2.903335,2.903335,-0.021290,1.997787
7417,-0.034095,0.357103,9.774578,-0.001495,0.002418,-0.003845,2.901927,2.901927,-0.019302,1.995801
7418,0.008972,0.275454,9.761120,0.011288,0.015201,0.014265,2.903672,2.903672,-0.016868,1.996709
7419,-0.026020,0.368767,9.736894,0.018746,-0.017823,0.014265,2.902050,2.902050,-0.017400,1.996096
7420,0.035890,0.321213,9.800598,-0.011083,-0.009301,-0.015563,2.901634,2.901634,-0.017897,1.994979
7421,0.040376,0.366076,9.774578,-0.003626,0.000287,-0.003845,2.902240,2.902240,-0.021238,1.995853
7422,0.013459,0.336467,9.804188,0.007027,-0.001844,-0.024086,2.899764,2.899764,-0.018759,1.996140
7423,0.024226,0.305063,9.872378,0.018746,0.009875,-0.009171,2.904215,2.904215,-0.020233,1.998959
7424,-0.012561,0.314933,9.734202,0.009158,0.009875,0.016396,2.907164,2.907164,-0.019142,2.001003
7425,-0.008972,0.331083,9.838283,0.001701,0.001352,0.000416,2.906576,2.906576,-0.018448,2.002581
7426,-0.029609,0.357103,9.779962,-0.000430,-0.002909,0.022787,2.908580,2.908580,-0.019862,2.001605
7427,0.023328,0.425294,9.786242,-0.015344,-0.000778,0.007873,2.907923,2.907923,-0.017741,1.999914
7428,0.005383,0.349925,9.799701,-0.015344,-0.005039,0.011069,2.911641,2.911641,-0.019974,1.998811
7429,0.000000,0.338261,9.805982,0.023007,-0.010366,-0.000649,2.911487,2.911487,-0.017178,1.998825
7430,0.004486,0.323008,9.721641,-0.008952,0.013071,-0.004910,2.914239,2.914239,-0.014599,1.997953
7431,-0.025123,0.362487,9.797009,-0.008952,0.000287,-0.013433,2.913689,2.913689,-0.016478,1.999977
7432,0.012561,0.308652,9.823927,0.008093,-0.010366,0.011069,2.914171,2.914171,-0.016297,2.001981
7433,0.004486,0.360692,9.741381,0.012354,0.000287,0.013200,2.915059,2.915059,-0.019166,2.000982
7434,-0.004486,0.399274,9.806879,-0.007887,-0.009301,-0.005976,2.914886,2.914886,-0.019905,1.998843
7435,-0.022431,0.358898,9.709080,0.000635,-0.002909,0.000416,2.914878,2.914878,-0.019304,1.997741
7436,0.009870,0.296988,9.831104,-0.017475,0.005614,-0.025151,2.913222,2.913222,-0.016917,1.995873
7437,-0.024226,0.298782,9.770092,0.009158,-0.010366,-0.000649,2.912627,2.912627,-0.016697,1.996531
7438,0.004486,0.433369,9.779962,-0.012148,-0.003974,0.005743,2.914628,2.914628,-0.013585,1.995363
7439,-0.010767,0.270968,9.756634,0.011288,0.004548,-0.004910,2.913103,2.913103,-0.012628,1.996247
7440,0.019739,0.322111,9.772784,0.001701,0.003483,-0.003845,2.912751,2.912751,-0.011595,1.995597
7441,-0.016150,0.263790,9.789831,-0.000430,-0.011431,-0.013433,2.909530,2.909530,-0.012860,1.993515
7442,-0.018842,0.308652,9.827516,-0.006822,0.009875,-0.017694,2.906495,2.906495,-0.012093,1.995108
7443,-0.055629,0.345439,9.701004,0.009158,-0.002909,-0.009171,2.907094,2.907094,-0.011642,1.995564
7444,0.017945,0.316727,9.763811,-0.011083,-0.014627,0.012134,2.909344,2.909344,-0.012773,1.996096
7445,-0.058321,0.318522,9.736894,-0.010018,-0.000778,-0.012367,2.907360,2.907360,-0.013694,1.996996
7446,-0.018842,0.323008,9.818543,0.004897,-0.003974,-0.000649,2.909784,2.909784,-0.013139,1.996647
7447,0.025123,0.334672,9.741381,-0.016409,0.004548,-0.003845,2.908657,2.908657,-0.010282,1.997044
7448,-0.047554,0.302371,9.720744,-0.011083,0.005614,-0.003845,2.908067,2.908067,-0.009989,1.994979
7449,0.034095,0.340953,9.756634,-0.004691,-0.003974,-0.010237,2.905951,2.905951,-0.007008,1.995907
7450,0.061013,0.371459,9.814057,0.016615,-0.003974,0.002547,2.909171,2.909171,-0.005406,1.996585
7451,-0.017048,0.295193,9.799701,-0.005756,-0.001844,-0.017694,2.907083,2.907083,-0.005796,1.994897
7452,0.042170,0.275454,9.884939,-0.010018,-0.007170,0.013200,2.911447,2.911447,-0.006129,1.994941
7453,-0.009870,0.305063,9.835591,-0.002560,-0.002909,0.010004,2.911023,2.911023,-0.007955,1.996507
7454,-0.017048,0.309549,9.839180,0.011288,0.003483,-0.008106,2.909363,2.909363,-0.006891,1.998078
7455,-0.058321,0.363384,9.824824,-0.007887,-0.013562,0.012134,2.910110,2.910110,-0.006928,1.995503
7456,0.034095,0.381329,9.816749,-0.002560,0.012005,-0.008106,2.907560,2.907560,-0.006522,1.997383
7457,-0.034095,0.362487,9.759325,-0.003626,-0.003974,-0.002780,2.906757,2.906757,-0.005368,1.996149
7458,0.002692,0.377740,9.753942,0.019811,0.003483,0.010004,2.908530,2.908530,-0.002260,1.998974
7459,0.031404,0.305960,9.764709,-0.008952,0.005614,-0.012367,2.906842,2.906842,-0.001643,1.998034
7460,-0.025123,0.368767,9.789831,-0.006822,0.009875,-0.009171,2.908087,2.908087,-0.000751,1.999812
7461,0.017945,0.390301,9.779064,0.002766,0.007744,0.011069,2.907688,2.907688,-0.002078,2.002747
7462,0.058321,0.399274,9.674087,0.015550,-0.007170,0.006808,2.905817,2.905817,-0.003403,2.004537
7463,-0.017048,0.296988,9.770092,0.003831,0.002418,-0.018759,2.906483,2.906483,-0.005199,2.002415
7464,-0.058321,0.326597,9.814057,-0.004691,0.009875,-0.015563,2.906217,2.906217,-0.001690,2.001943
7465,0.027815,0.358898,9.765606,0.009158,0.012005,0.006808,2.906658,2.906658,0.000987,2.002842
7466,-0.047554,0.365178,9.795215,0.002766,0.008809,-0.011302,2.906951,2.906951,-0.000803,2.004036
7467,-0.051143,0.389404,9.816749,-0.002560,0.018397,0.002547,2.909538,2.909538,0.000944,2.006414
7468,-0.007178,0.379534,9.822132,-0.005756,0.008809,-0.011302,2.909272,2.909272,-0.002948,2.004769
7469,-0.007178,0.363384,9.759325,0.002766,0.005614,-0.001714,2.909574,2.909574,-0.000453,2.004247
7470,0.000897,0.355309,9.829310,0.011288,-0.001844,0.005743,2.911652,2.911652,-0.003340,2.003561
7471,0.072677,0.355309,9.789831,0.016615,-0.006105,-0.005976,2.911921,2.911921,-0.003999,2.004571
7472,0.029609,0.340953,9.885837,-0.016409,0.006679,-0.020890,2.908111,2.908111,-0.002150,2.000546
7473,0.017048,0.288913,9.755736,-0.014279,0.018397,-0.002780,2.908615,2.908615,-0.001833,2.002337
7474,0.023328,0.323008,9.822132,0.002766,0.004548,-0.002780,2.908846,2.908846,-0.002318,2.003834
7475,0.009870,0.314035,9.734202,-0.014279,0.007744,-0.001714,2.909003,2.909003,-0.005311,2.002523
7476,0.017048,0.372356,9.804188,0.010223,0.008809,-0.003845,2.912368,2.912368,-0.002645,2.002438
7477,0.069985,0.382226,9.776373,0.003831,-0.001844,-0.007041,2.914247,2.914247,-0.000933,2.004370
7478,0.031404,0.330186,9.793421,-0.021736,-0.007170,-0.007041,2.911837,2.911837,0.000451,2.001483
7479,-0.036787,0.285324,9.762017,0.004897,0.010940,-0.002780,2.913244,2.913244,-0.000975,2.003897
7480,0.015253,0.401068,9.743175,0.020876,0.002418,0.014265,2.914810,2.914810,-0.004712,2.006459
7481,0.009870,0.324802,9.771887,-0.015344,0.000287,-0.001714,2.916077,2.916077,-0.003226,2.006377
7482,0.031404,0.343645,9.739586,0.014484,-0.005039,-0.008106,2.914170,2.914170,-0.001951,2.008739
7483,-0.009870,0.355309,9.784448,0.014484,-0.010366,0.006808,2.914068,2.914068,-0.004444,2.010592
7484,0.014356,0.323008,9.852638,0.000635,-0.000778,0.005743,2.915862,2.915862,-0.005423,2.011685
7485,0.007178,0.317624,9.748558,0.009158,0.016266,0.002547,2.915910,2.915910,-0.003240,2.010270
7486,-0.008972,0.356206,9.723435,0.011288,0.013071,0.010004,2.917868,2.917868,-0.002266,2.011140
7487,-0.001794,0.323905,9.756634,0.003831,0.002418,-0.003845,2.918615,2.918615,-0.002019,2.009770
7488,0.028712,0.415424,9.794317,0.007027,-0.011431,0.000416,2.918911,2.918911,-0.003618,2.012532
7489,0.010767,0.312241,9.782654,0.002766,-0.003974,0.005743,2.919265,2.919265,-0.006882,2.011847
7490,0.024226,0.332878,9.788935,0.014484,0.014136,0.013200,2.919790,2.919790,-0.005319,2.013720
7491,-0.043068,0.349925,9.861611,-0.008952,-0.006105,-0.003845,2.918007,2.918007,-0.007568,2.010260
7492,-0.007178,0.308652,9.788037,-0.000430,0.001352,0.000416,2.918145,2.918145,-0.006041,2.010902
7493,0.068191,0.346336,9.807776,0.011288,-0.001844,0.015330,2.919771,2.919771,-0.007919,2.012533
7494,0.013459,0.311344,9.807776,0.018746,-0.000778,0.008939,2.918397,2.918397,-0.005431,2.013251
7495,0.025123,0.309549,9.770092,-0.011083,0.012005,-0.000649,2.918375,2.918375,-0.006335,2.010619
7496,-0.017945,0.274557,9.762914,0.015550,-0.009301,-0.003845,2.920877,2.920877,-0.007649,2.011965
7497,0.005383,0.328391,9.787140,0.002766,-0.022084,0.008939,2.921823,2.921823,-0.014635,2.013870
7498,-0.001794,0.317624,9.814955,0.008093,-0.012497,-0.008106,2.921159,2.921159,-0.016183,2.014204
7499,-0.055629,0.325700,9.792523,0.004897,-0.007170,-0.002780,2.919631,2.919631,-0.018000,2.013924
7500,-0.010767,0.270968,9.798804,-0.013213,0.001352,0.007873,2.922536,2.922536,-0.018988,2.010375
7501,0.023328,0.334672,9.788935,-0.003626,0.014136,-0.007041,2.920036,2.920036,-0.020625,2.008584
7502,-0.003589,0.390301,9.779064,0.012354,0.004548,0.011069,2.920781,2.920781,-0.022896,2.008522
7503,-0.079855,0.286221,9.735997,-0.010018,0.027985,-0.016629,2.916712,2.916712,-0.020717,2.007057
7504,-0.046657,0.359795,9.739586,0.002766,0.009875,0.006808,2.918371,2.918371,-0.021431,2.005994
7505,0.005383,0.314035,9.811365,-0.006822,0.008809,0.005743,2.919009,2.919009,-0.019758,2.003186
7506,-0.000897,0.338261,9.807776,0.001701,-0.022084,0.004677,2.921460,2.921460,-0.022696,2.004176
7507,-0.049348,0.353514,9.799701,0.005962,0.006679,-0.009171,2.920569,2.920569,-0.020108,2.002376
7508,0.036787,0.354411,9.778168,-0.004691,0.017332,-0.005976,2.920776,2.920776,-0.016308,2.004936
